Location,MSAS,Year,Day,Ratio,Moon,Moon_fraction_perc,Moon_altitude_deg,Cloud_time,Clouds_total,Clouds_low,Clouds_mid,Clouds_high,Lightpolution,Temperature,Month,Moon_fraction,Moon_altitude
Noordpolderzijl,18.052,2023,26,0.61,Yes,89,29,2023-10-25 23:00:00,86,2,94,94,No,11.2,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.26,2023,26,0.61,Yes,89,25,2023-10-26 00:00:00,72,0,70,100,No,11.6,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.56,2023,26,0.61,Yes,89,19,2023-10-26 01:00:00,58,0,53,86,No,11.6,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.074,2023,27,0.61,Yes,95,20,2023-10-26 19:00:00,43,10,18,78,No,11.9,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.524,2023,27,0.61,Yes,95,27,2023-10-26 20:00:00,42,2,31,72,No,11.66,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.544,2023,27,0.61,Yes,95,33,2023-10-26 21:00:00,8,2,11,0,No,11.6,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.474,2023,27,0.61,Yes,95,31,2023-10-27 01:00:00,35,0,8,100,No,11.2,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.628,2023,27,0.61,Yes,95,25,2023-10-27 02:00:00,62,18,31,91,No,11.2,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.308,2023,27,0.61,Yes,95,17,2023-10-27 03:00:00,100,96,95,100,No,11.2,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.918,2023,28,0.61,Yes,99,19,2023-10-27 19:00:00,100,100,100,100,No,11.6,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.856,2023,28,0.61,Yes,99,27,2023-10-27 20:00:00,100,87,100,100,No,11.6,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.735,2023,28,0.61,Yes,99,29,2023-10-28 03:00:00,100,100,36,100,No,11.2,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.382,2023,28,0.61,Yes,99,22,2023-10-28 04:00:00,76,38,24,93,No,11.6,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.682,2023,29,0.61,Yes,100,17,2023-10-28 19:00:00,8,5,5,2,No,12.74,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.662,2023,29,0.61,Yes,100,26,2023-10-28 20:00:00,8,0,0,25,No,12.5,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.804,2023,29,0.61,Yes,100,25,2023-10-29 05:00:00,91,32,91,26,No,13.5,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.874,2023,29,0.61,Yes,100,17,2023-10-29 06:00:00,22,8,21,6,No,13.68,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.692,2023,30,0.61,Yes,98,23,2023-10-29 20:00:00,87,56,19,83,No,12.2,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.314,2023,30,0.61,Yes,98,32,2023-10-29 21:00:00,100,69,26,91,No,11.9,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.386,2023,30,0.61,Yes,98,29,2023-10-30 06:00:00,34,15,26,15,No,10.6,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.518,2023,31,0.61,Yes,94,19,2023-10-30 20:00:00,100,68,100,100,No,12.56,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.48,2023,31,0.61,Yes,94,27,2023-10-30 21:00:00,100,100,100,100,No,12.5,10,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.436,2023,1,0.61,Yes,88,21,2023-10-31 21:00:00,100,100,82,1,No,9.9,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.448,2023,1,0.61,Yes,88,30,2023-10-31 22:00:00,100,100,24,0,No,10.3,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.759,2023,2,0.61,Yes,81,23,2023-11-01 22:00:00,34,31,10,0,No,13.2,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.441,2023,2,0.61,Yes,81,32,2023-11-01 23:00:00,9,9,1,0,No,12.8,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,19.43,2023,23,0.61,Yes,78,25,2023-11-22 18:00:00,100,100,99,100,No,6.76,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.245,2023,23,0.61,Yes,78,31,2023-11-22 19:00:00,100,100,100,100,No,7.7,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,19.079,2023,23,0.61,Yes,78,32,2023-11-22 22:00:00,100,100,100,0,No,9.0,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,19.422,2023,23,0.61,Yes,78,28,2023-11-22 23:00:00,100,100,100,0,No,9.9,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,19.647,2023,23,0.61,Yes,78,21,2023-11-23 00:00:00,100,100,32,0,No,10.9,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.07,2023,24,0.61,Yes,86,26,2023-11-23 18:00:00,17,14,2,12,No,12.8,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.858,2023,24,0.61,Yes,86,33,2023-11-23 19:00:00,44,23,9,60,No,11.6,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,19.021,2023,24,0.61,Yes,86,33,2023-11-24 00:00:00,51,16,61,0,No,9.3,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.736,2023,24,0.61,Yes,86,26,2023-11-24 01:00:00,25,15,19,0,No,9.6,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.894,2023,24,0.61,Yes,86,18,2023-11-24 02:00:00,15,8,13,0,No,9.3,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,19.372,2023,25,0.61,Yes,93,25,2023-11-24 18:00:00,55,23,57,0,No,6.4,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.53,2023,25,0.61,Yes,93,33,2023-11-24 19:00:00,59,30,52,3,No,8.3,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.8,2023,25,0.61,Yes,93,30,2023-11-25 02:00:00,88,49,74,0,No,7.4,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.767,2023,25,0.61,Yes,93,22,2023-11-25 03:00:00,43,9,58,1,No,7.4,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.851,2023,26,0.61,Yes,98,23,2023-11-25 18:00:00,30,21,19,0,No,6.22,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.641,2023,26,0.61,Yes,98,31,2023-11-25 19:00:00,39,28,23,0,No,6.4,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.072,2023,26,0.61,Yes,98,33,2023-11-26 03:00:00,97,54,40,82,No,4.8,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.086,2023,26,0.61,Yes,98,25,2023-11-26 04:00:00,100,79,65,88,No,3.8,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.948,2023,26,0.61,Yes,98,17,2023-11-26 05:00:00,100,51,79,100,No,4.8,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.53,2023,27,0.61,Yes,100,19,2023-11-26 18:00:00,100,59,100,95,No,6.88,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.424,2023,27,0.61,Yes,100,28,2023-11-26 19:00:00,100,55,100,100,No,6.94,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.618,2023,27,0.61,Yes,100,28,2023-11-27 05:00:00,100,100,100,100,No,6.4,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.494,2023,27,0.61,Yes,100,19,2023-11-27 06:00:00,100,100,100,100,No,5.8,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.984,2023,28,0.61,Yes,99,23,2023-11-27 19:00:00,100,100,100,99,No,4.5,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.715,2023,28,0.61,Yes,99,31,2023-11-27 20:00:00,100,100,100,14,No,4.1,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.077,2023,28,0.61,Yes,99,30,2023-11-28 06:00:00,82,87,7,0,No,3.5,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.491,2023,29,0.61,Yes,97,25,2023-11-28 20:00:00,100,57,99,95,No,2.5,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.384,2023,29,0.61,Yes,97,33,2023-11-28 21:00:00,100,63,89,84,No,2.5,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.112,2023,30,0.61,Yes,92,17,2023-11-29 20:00:00,74,65,26,0,No,0.6,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.63,2023,30,0.61,Yes,92,26,2023-11-29 21:00:00,56,51,17,0,No,0.1,11,76 till 100 %,17 till 33 deg.
Noordpolderzijl,19.136,2023,1,0.61,Yes,86,17,2023-11-30 21:00:00,90,100,0,0,No,1.9,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.496,2023,1,0.61,Yes,86,25,2023-11-30 22:00:00,90,100,0,0,No,1.6,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,19.48,2023,2,0.61,Yes,79,25,2023-12-01 23:00:00,100,100,92,45,No,0.6,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,19.07,2023,2,0.61,Yes,79,33,2023-12-02 00:00:00,88,62,51,7,No,0.6,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.628,2023,23,0.61,Yes,83,31,2023-12-23 01:00:00,88,16,72,100,No,6.7,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,19.332,2023,23,0.61,Yes,83,23,2023-12-23 02:00:00,100,36,100,100,No,7.4,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,19.038,2023,24,0.61,Yes,90,25,2023-12-24 03:00:00,100,100,100,100,No,10.6,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.961,2023,24,0.61,Yes,90,17,2023-12-24 04:00:00,100,100,100,100,No,10.6,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.81,2023,25,0.61,Yes,96,32,2023-12-24 18:00:00,100,100,100,86,No,13.74,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.61,2023,25,0.61,Yes,96,27,2023-12-25 04:00:00,95,14,89,98,No,11.2,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.268,2023,25,0.61,Yes,96,19,2023-12-25 05:00:00,100,92,94,100,No,11.2,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.676,2023,26,0.61,Yes,99,26,2023-12-25 18:00:00,100,33,100,100,No,10.42,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.614,2023,26,0.61,Yes,99,28,2023-12-26 05:00:00,6,7,0,0,No,9.78,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.286,2023,26,0.61,Yes,99,20,2023-12-26 06:00:00,27,30,0,0,No,9.6,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.246,2023,27,0.61,Yes,100,19,2023-12-26 18:00:00,33,20,1,49,No,7.7,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.504,2023,27,0.61,Yes,100,27,2023-12-26 19:00:00,57,24,10,98,No,8.0,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.254,2023,27,0.61,Yes,100,28,2023-12-27 06:00:00,90,0,100,100,No,3.08,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.556,2023,27,0.61,Yes,100,19,2023-12-27 07:00:00,90,0,100,100,No,3.2,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.596,2023,28,0.61,Yes,99,19,2023-12-27 19:00:00,100,78,69,100,No,9.6,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.244,2023,28,0.61,Yes,99,27,2023-12-27 20:00:00,100,99,97,100,No,9.6,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.798,2023,28,0.61,Yes,99,26,2023-12-28 07:00:00,41,41,7,0,No,11.6,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.733,2023,29,0.61,Yes,96,19,2023-12-28 20:00:00,100,97,100,99,No,10.9,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,17.67,2023,29,0.61,Yes,96,27,2023-12-28 21:00:00,100,100,92,84,No,10.9,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.221,2023,29,0.61,Yes,96,32,2023-12-29 07:00:00,100,57,99,97,No,10.72,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.598,2023,30,0.61,Yes,91,17,2023-12-29 21:00:00,43,11,12,87,No,7.7,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.495,2023,30,0.61,Yes,91,26,2023-12-29 22:00:00,67,14,67,46,No,7.76,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.372,2023,31,0.61,Yes,85,25,2023-12-30 23:00:00,48,4,24,100,No,9.3,12,76 till 100 %,17 till 33 deg.
Noordpolderzijl,18.258,2023,31,0.61,Yes,85,33,2023-12-31 00:00:00,100,100,3,100,No,8.7,12,76 till 100 %,17 till 33 deg.
Rijswijk,15.619,2023,2,110.1,Yes,79,30,2023-01-02 01:00:00,100,100,100,100,Yes,11.2,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.574,2023,2,110.1,Yes,79,21,2023-01-02 02:00:00,100,100,100,100,Yes,11.28,1,76 till 100 %,17 till 33 deg.
Rijswijk,17.346,2023,3,110.1,Yes,86,31,2023-01-03 02:00:00,25,2,38,0,Yes,5.72,1,76 till 100 %,17 till 33 deg.
Rijswijk,18.32,2023,3,110.1,Yes,86,22,2023-01-03 03:00:00,1,1,0,0,Yes,5.22,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.832,2023,4,110.1,Yes,92,32,2023-01-04 03:00:00,100,100,42,100,Yes,10.3,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.89,2023,4,110.1,Yes,92,23,2023-01-04 04:00:00,100,100,5,100,Yes,10.66,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.623,2023,5,110.1,Yes,96,32,2023-01-05 04:00:00,70,29,25,97,Yes,10.9,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.799,2023,5,110.1,Yes,96,23,2023-01-05 05:00:00,40,17,20,42,Yes,10.6,1,76 till 100 %,17 till 33 deg.
Rijswijk,16.122,2023,6,110.1,Yes,99,31,2023-01-05 19:00:00,100,100,28,100,Yes,11.2,1,76 till 100 %,17 till 33 deg.
Rijswijk,16.23,2023,6,110.1,Yes,99,31,2023-01-06 05:00:00,100,100,100,99,Yes,10.9,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.517,2023,6,110.1,Yes,99,22,2023-01-06 06:00:00,100,100,100,0,Yes,10.6,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.487,2023,7,110.1,Yes,100,23,2023-01-06 19:00:00,100,92,72,98,Yes,10.6,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.759,2023,7,110.1,Yes,100,32,2023-01-06 20:00:00,100,53,80,46,Yes,10.6,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.731,2023,7,110.1,Yes,100,29,2023-01-07 06:00:00,30,0,0,100,Yes,10.3,1,76 till 100 %,17 till 33 deg.
Rijswijk,16.142,2023,7,110.1,Yes,100,21,2023-01-07 07:00:00,50,14,13,100,Yes,10.06,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.805,2023,8,110.1,Yes,99,23,2023-01-07 20:00:00,100,75,55,20,Yes,9.72,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.76,2023,8,110.1,Yes,99,32,2023-01-07 21:00:00,78,35,28,100,Yes,10.06,1,76 till 100 %,17 till 33 deg.
Rijswijk,17.754,2023,8,110.1,Yes,99,26,2023-01-08 07:00:00,32,18,16,20,Yes,7.7,1,76 till 100 %,17 till 33 deg.
Rijswijk,17.652,2023,9,110.1,Yes,96,23,2023-01-08 21:00:00,100,76,99,85,Yes,9.48,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.58,2023,9,110.1,Yes,96,32,2023-01-08 22:00:00,100,100,100,94,Yes,8.94,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.574,2023,9,110.1,Yes,96,31,2023-01-09 07:00:00,100,100,100,0,Yes,6.7,1,76 till 100 %,17 till 33 deg.
Rijswijk,17.918,2023,10,110.1,Yes,92,22,2023-01-09 22:00:00,15,16,1,0,Yes,8.18,1,76 till 100 %,17 till 33 deg.
Rijswijk,18.192,2023,10,110.1,Yes,92,31,2023-01-09 23:00:00,14,15,0,0,Yes,7.7,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.846,2023,11,110.1,Yes,86,21,2023-01-10 23:00:00,100,100,0,100,Yes,10.22,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.888,2023,11,110.1,Yes,86,30,2023-01-11 00:00:00,100,100,100,100,Yes,10.6,1,76 till 100 %,17 till 33 deg.
Rijswijk,16.384,2023,12,110.1,Yes,79,20,2023-01-12 00:00:00,100,91,100,100,Yes,9.9,1,76 till 100 %,17 till 33 deg.
Rijswijk,15.476,2023,12,110.1,Yes,79,28,2023-01-12 01:00:00,100,50,100,100,Yes,10.06,1,76 till 100 %,17 till 33 deg.
Rijswijk,17.16,2023,1,110.1,Yes,81,31,2023-02-01 02:00:00,46,4,22,97,Yes,7.7,2,76 till 100 %,17 till 33 deg.
Rijswijk,15.896,2023,1,110.1,Yes,81,22,2023-02-01 03:00:00,71,5,100,21,Yes,7.64,2,76 till 100 %,17 till 33 deg.
Rijswijk,15.704,2023,2,110.1,Yes,88,31,2023-02-02 03:00:00,100,100,100,87,Yes,8.7,2,76 till 100 %,17 till 33 deg.
Rijswijk,15.548,2023,2,110.1,Yes,88,22,2023-02-02 04:00:00,100,100,100,96,Yes,8.7,2,76 till 100 %,17 till 33 deg.
Rijswijk,15.612,2023,3,110.1,Yes,93,29,2023-02-03 04:00:00,100,100,0,100,Yes,10.06,2,76 till 100 %,17 till 33 deg.
Rijswijk,15.9,2023,3,110.1,Yes,93,20,2023-02-03 05:00:00,100,100,0,100,Yes,9.9,2,76 till 100 %,17 till 33 deg.
Rijswijk,15.44,2023,4,110.1,Yes,97,33,2023-02-03 19:00:00,100,100,100,100,Yes,9.9,2,76 till 100 %,17 till 33 deg.
Rijswijk,16.0,2023,4,110.1,Yes,97,26,2023-02-04 05:00:00,100,100,88,0,Yes,8.0,2,76 till 100 %,17 till 33 deg.
Rijswijk,15.946,2023,4,110.1,Yes,97,18,2023-02-04 06:00:00,100,49,100,0,Yes,8.24,2,76 till 100 %,17 till 33 deg.
Rijswijk,15.676,2023,5,110.1,Yes,99,24,2023-02-04 19:00:00,100,100,13,55,Yes,9.0,2,76 till 100 %,17 till 33 deg.
Rijswijk,15.694,2023,5,110.1,Yes,99,33,2023-02-04 20:00:00,97,100,8,6,Yes,9.0,2,76 till 100 %,17 till 33 deg.
Rijswijk,15.658,2023,5,110.1,Yes,99,32,2023-02-05 05:00:00,100,100,100,0,Yes,7.7,2,76 till 100 %,17 till 33 deg.
Rijswijk,15.759,2023,5,110.1,Yes,99,22,2023-02-05 06:00:00,82,54,55,0,Yes,7.4,2,76 till 100 %,17 till 33 deg.
Rijswijk,16.536,2023,6,110.1,Yes,100,24,2023-02-05 20:00:00,33,0,38,35,Yes,6.7,2,76 till 100 %,17 till 33 deg.
Rijswijk,17.416,2023,6,110.1,Yes,100,33,2023-02-05 21:00:00,27,0,11,69,Yes,6.4,2,76 till 100 %,17 till 33 deg.
Rijswijk,16.272,2023,6,110.1,Yes,100,26,2023-02-06 06:00:00,64,0,97,18,Yes,5.4,2,76 till 100 %,17 till 33 deg.
Rijswijk,18.02,2023,7,110.1,Yes,98,23,2023-02-06 21:00:00,0,0,0,0,Yes,4.5,2,76 till 100 %,17 till 33 deg.
Rijswijk,17.906,2023,7,110.1,Yes,98,31,2023-02-06 22:00:00,0,0,0,0,Yes,3.8,2,76 till 100 %,17 till 33 deg.
Rijswijk,17.66,2023,7,110.1,Yes,98,29,2023-02-07 06:00:00,90,100,0,0,Yes,1.6,2,76 till 100 %,17 till 33 deg.
Rijswijk,18.21,2023,8,110.1,Yes,95,21,2023-02-07 22:00:00,0,0,0,0,Yes,1.78,2,76 till 100 %,17 till 33 deg.
Rijswijk,18.174,2023,8,110.1,Yes,95,30,2023-02-07 23:00:00,0,0,0,0,Yes,2.26,2,76 till 100 %,17 till 33 deg.
Rijswijk,17.914,2023,8,110.1,Yes,95,31,2023-02-08 06:00:00,100,100,0,98,Yes,-0.7,2,76 till 100 %,17 till 33 deg.
Rijswijk,18.432,2023,9,110.1,Yes,91,20,2023-02-08 23:00:00,12,0,0,40,Yes,3.5,2,76 till 100 %,17 till 33 deg.
Rijswijk,18.376,2023,9,110.1,Yes,91,28,2023-02-09 00:00:00,17,0,0,58,Yes,3.2,2,76 till 100 %,17 till 33 deg.
Rijswijk,17.476,2023,9,110.1,Yes,91,31,2023-02-09 06:00:00,30,0,0,100,Yes,1.9,2,76 till 100 %,17 till 33 deg.
Rijswijk,18.372,2023,10,110.1,Yes,84,17,2023-02-10 00:00:00,24,0,0,81,Yes,4.5,2,76 till 100 %,17 till 33 deg.
Rijswijk,17.85,2023,10,110.1,Yes,84,25,2023-02-10 01:00:00,30,0,0,100,Yes,5.64,2,76 till 100 %,17 till 33 deg.
Rijswijk,18.23,2023,10,110.1,Yes,84,31,2023-02-10 02:00:00,30,0,1,98,Yes,4.42,2,76 till 100 %,17 till 33 deg.
Rijswijk,17.912,2023,10,110.1,Yes,84,30,2023-02-10 06:00:00,36,5,2,100,Yes,3.08,2,76 till 100 %,17 till 33 deg.
Rijswijk,16.796,2023,11,110.1,Yes,76,21,2023-02-11 02:00:00,58,30,2,100,Yes,8.7,2,76 till 100 %,17 till 33 deg.
Rijswijk,18.114,2023,11,110.1,Yes,76,26,2023-02-11 03:00:00,51,24,1,96,Yes,8.3,2,76 till 100 %,17 till 33 deg.
Rijswijk,18.036,2023,11,110.1,Yes,76,29,2023-02-11 04:00:00,59,32,0,100,Yes,7.7,2,76 till 100 %,17 till 33 deg.
Rijswijk,17.974,2023,11,110.1,Yes,76,30,2023-02-11 05:00:00,47,19,0,100,Yes,7.88,2,76 till 100 %,17 till 33 deg.
Rijswijk,17.628,2023,11,110.1,Yes,76,27,2023-02-11 06:00:00,100,100,0,100,Yes,7.76,2,76 till 100 %,17 till 33 deg.
Rijswijk,18.38,2023,3,110.1,Yes,82,26,2023-03-03 03:00:00,0,0,0,0,Yes,2.9,3,76 till 100 %,17 till 33 deg.
Rijswijk,18.438,2023,3,110.1,Yes,82,18,2023-03-03 04:00:00,0,0,0,0,Yes,2.58,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.814,2023,4,110.1,Yes,89,32,2023-03-04 03:00:00,90,100,0,0,Yes,6.7,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.72,2023,4,110.1,Yes,89,23,2023-03-04 04:00:00,90,100,0,0,Yes,6.7,3,76 till 100 %,17 till 33 deg.
Rijswijk,16.679,2023,5,110.1,Yes,94,27,2023-03-05 04:00:00,100,99,79,100,Yes,4.8,3,76 till 100 %,17 till 33 deg.
Rijswijk,17.794,2023,5,110.1,Yes,94,18,2023-03-05 05:00:00,100,96,100,100,Yes,4.26,3,76 till 100 %,17 till 33 deg.
Rijswijk,16.154,2023,6,110.1,Yes,98,33,2023-03-05 20:00:00,70,10,51,100,Yes,4.18,3,76 till 100 %,17 till 33 deg.
Rijswijk,16.222,2023,6,110.1,Yes,98,30,2023-03-06 04:00:00,100,60,96,30,Yes,3.5,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.368,2023,6,110.1,Yes,98,21,2023-03-06 05:00:00,100,66,91,63,Yes,4.56,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.398,2023,7,110.1,Yes,100,23,2023-03-06 20:00:00,100,100,100,100,Yes,4.74,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.568,2023,7,110.1,Yes,100,31,2023-03-06 21:00:00,100,100,100,100,Yes,6.4,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.293,2023,7,110.1,Yes,100,32,2023-03-07 04:00:00,100,100,100,100,Yes,5.8,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.504,2023,7,110.1,Yes,100,24,2023-03-07 05:00:00,100,74,100,100,Yes,5.1,3,76 till 100 %,17 till 33 deg.
Rijswijk,17.98,2023,8,110.1,Yes,100,21,2023-03-07 21:00:00,8,7,2,0,Yes,2.5,3,76 till 100 %,17 till 33 deg.
Rijswijk,17.882,2023,8,110.1,Yes,100,29,2023-03-07 22:00:00,13,12,4,0,Yes,2.9,3,76 till 100 %,17 till 33 deg.
Rijswijk,16.744,2023,8,110.1,Yes,100,33,2023-03-08 04:00:00,92,6,95,100,Yes,1.2,3,76 till 100 %,17 till 33 deg.
Rijswijk,16.282,2023,8,110.1,Yes,100,25,2023-03-08 05:00:00,90,1,99,100,Yes,1.2,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.848,2023,9,110.1,Yes,98,19,2023-03-08 22:00:00,100,100,100,100,Yes,1.6,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.764,2023,9,110.1,Yes,98,26,2023-03-08 23:00:00,100,100,100,100,Yes,1.2,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.96,2023,9,110.1,Yes,98,32,2023-03-09 00:00:00,100,100,100,100,Yes,1.2,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.832,2023,9,110.1,Yes,98,31,2023-03-09 04:00:00,100,55,89,100,Yes,1.6,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.793,2023,9,110.1,Yes,98,25,2023-03-09 05:00:00,100,99,82,7,Yes,1.72,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.832,2023,10,110.1,Yes,94,23,2023-03-10 00:00:00,100,100,100,99,Yes,3.26,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.946,2023,10,110.1,Yes,94,28,2023-03-10 01:00:00,100,100,96,96,Yes,3.2,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.928,2023,10,110.1,Yes,94,31,2023-03-10 02:00:00,100,100,38,32,Yes,3.2,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.744,2023,10,110.1,Yes,94,31,2023-03-10 03:00:00,100,100,100,0,Yes,3.2,3,76 till 100 %,17 till 33 deg.
Rijswijk,16.016,2023,10,110.1,Yes,94,29,2023-03-10 04:00:00,100,100,100,55,Yes,3.44,3,76 till 100 %,17 till 33 deg.
Rijswijk,16.164,2023,10,110.1,Yes,94,24,2023-03-10 05:00:00,100,100,35,53,Yes,3.2,3,76 till 100 %,17 till 33 deg.
Rijswijk,18.344,2023,11,110.1,Yes,88,19,2023-03-11 01:00:00,76,53,11,72,Yes,3.08,3,76 till 100 %,17 till 33 deg.
Rijswijk,16.843,2023,11,110.1,Yes,88,23,2023-03-11 02:00:00,100,77,97,100,Yes,3.2,3,76 till 100 %,17 till 33 deg.
Rijswijk,16.201,2023,11,110.1,Yes,88,25,2023-03-11 03:00:00,100,69,35,99,Yes,3.2,3,76 till 100 %,17 till 33 deg.
Rijswijk,17.926,2023,11,110.1,Yes,88,25,2023-03-11 04:00:00,100,86,9,100,Yes,3.2,3,76 till 100 %,17 till 33 deg.
Rijswijk,17.854,2023,11,110.1,Yes,88,22,2023-03-11 05:00:00,78,52,5,94,Yes,2.96,3,76 till 100 %,17 till 33 deg.
Rijswijk,15.614,2023,12,110.1,Yes,81,19,2023-03-12 03:00:00,100,84,100,17,Yes,4.8,3,76 till 100 %,17 till 33 deg.
